1.00070049;USD;12212005 0:00;1.001401963
1.00070049;USD;12222005 0:00;0.99990001
1.00070049;USD;12232005 0:00;1.001702895
1.00020004;USD;12242005 0:00;0.99960016
1.00020004;USD;12252005 0:00;1.000900811
1.00020004;USD;12262005 0:00;0.99960016
1.00020004;USD;12272005 0:00;1.00020004
1.00070049;USD;12282005 0:00;0.99980004
1.00070049;USD;12292005 0:00;1.000900811
1.00070049;USD;12302005 0:00;0.99980004
1.00020004;USD;12312005 0:00;1.00030009
1.00020004;USD;112006 0:00;0.99970009
1.00020004;USD;122006 0:00;1.001001001
1.00020004;USD;132006 0:00;0.99980004
1.00050025;USD;142006 0:00;1.001401963
1.00050025;USD;152006 0:00;1.00020004
1.00050025;USD;162006 0:00;1.001502253
1.00020004;USD;172006 0:00;0.99960016
1.00020004;USD;182006 0:00;1.000900811
1.00020004;USD;192006 0:00;0.99940036
1.00020004;USD;1102006 0:00;1.001101211
1.000800641;USD;1112006 0:00;0.99980004
1.000800641;USD;1122006 0:00;1.001001001
1.000800641;USD;1132006 0:00;1.00070049
1.00010001;USD;1142006 0:00;1.00030009
1.00010001;USD;1152006 0:00;0.99930049
1.00010001;USD;1162006 0:00;1.00030009
1.00020004;USD;1172006 0:00;0.99970009
1.00050025;USD;1182006 0:00;1.001101211
1.00050025;USD;1192006 0:00;0.99980004
1.00050025;USD;1202006 0:00;1.000800641
1.00020004;USD;1212006 0:00;0.99940036
1.00020004;USD;1222006 0:00;1.001101211
1.00020004;USD;1232006 0:00;1.00020004
1.00020004;USD;1242006 0:00;1.001201442
1.00020004;USD;1252006 0:00;1
1.00020004;USD;1262006 0:00;1.00020004
1.00020004;USD;1272006 0:00;0.99940036
1.00020004;USD;1282006 0:00;1.000900811
1.00020004;USD;1292006 0:00;0.99960016
1.00020004;USD;1302006 0:00;1.00070049
1.00020004;USD;1312006 0:00;0.99960016
1.000900811;USD;212006 0:00;1.001301692
1.000900811;USD;222006 0:00;1.00020004
1.000900811;USD;232006 0:00;1.001101211
1.000900811;USD;242006 0:00;1.00030009
1.00020004;USD;252006 0:00;1.00050025
1.00020004;USD;262006 0:00;0.99940036
1.00020004;USD;272006 0:00;1.00030009
1.00050025;USD;282006 0:00;1.00020004
1.00050025;USD;292006 0:00;1.001201442
1.00050025;USD;2102006 0:00;0.99960016
1.00020004;USD;2112006 0:00;1.00070049
1.00020004;USD;2122006 0:00;0.99960016
1.00020004;USD;2132006 0:00;1.00070049
1.00020004;USD;2142006 0:00;0.99990001
1.00050025;USD;2152006 0:00;1.000800641
1.00050025;USD;2162006 0:00;0.99990001
1.00040016;USD;2172006 0:00;1.000900811
1.00040016;USD;2182006 0:00;0.99970009
1.00020004;USD;2192006 0:00;1.00020004
1.00020004;USD;2202006 0:00;0.99940036
1.00020004;USD;2212006 0:00;1.001001001
1.00050025;USD;2222006 0:00;1.00040016
1.00050025;USD;2232006 0:00;1.00050025
1.00050025;USD;2242006 0:00;1.00020004
1.00020004;USD;2252006 0:00;1.001001001
1.00020004;USD;2262006 0:00;0.99960016
1.00020004;USD;2272006 0:00;1.001101211
1.00020004;USD;2282006 0:00;1.00010001
1.00070049;USD;312006 0:00;1.001301692
1.00070049;USD;322006 0:00;1.00040016
1.00070049;USD;332006 0:00;1.001201442
1.00020004;USD;342006 0:00;1
1.00020004;USD;352006 0:00;1.001201442
1.00020004;USD;362006 0:00;1
1.00020004;USD;372006 0:00;1.00070049
1.00070049;USD;382006 0:00;0.99980004
1.00070049;USD;392006 0:00;1.001502253
1.00070049;USD;3102006 0:00;0.99990001
1.00020004;USD;3112006 0:00;1.001101211
1.00020004;USD;3122006 0:00;0.99970009
1.00020004;USD;3132006 0:00;1.00030009
1.00020004;USD;3142006 0:00;0.99950025
1.00050025;USD;3152006 0:00;1.000900811
1.00050025;USD;3162006 0:00;1
1.00050025;USD;3172006 0:00;1.001001001
1.00020004;USD;3182006 0:00;0.99960016
1.00020004;USD;3192006 0:00;1.001001001
1.00020004;USD;3202006 0:00;0.99950025
1.00020004;USD;3212006 0:00;1.000800641
1.00050025;USD;3222006 0:00;0.99970009
1.00050025;USD;3232006 0:00;1.00050025
1.00050025;USD;3242006 0:00;0.99990001
1.00020004;USD;3252006 0:00;1.001001001
1.00010001;USD;3262006 0:00;0.99980004
1.00020004;USD;3272006 0:00;1.001101211
1.00020004;USD;3282006 0:00;0.99990001
1.00050025;USD;3292006 0:00;1.001001001
1.00050025;USD;3302006 0:00;0.99970009
1.00050025;USD;3312006 0:00;1.001101211
1.00020004;USD;412006 0:00;0.99960016
1.00020004;USD;422006 0:00;1.00030009
1.00020004;USD;432006 0:00;0.99940036
1.00020004;USD;442006 0:00;1.00020004
1.000800641;USD;452006 0:00;1
1.000800641;USD;462006 0:00;1.000900811
1.000800641;USD;472006 0:00;1
1.000800641;USD;482006 0:00;1.001301692
1.00020004;USD;492006 0:00;1.00020004
1.00020004;USD;4102006 0:00;1.000800641
1.00020004;USD;4112006 0:00;0.99990001
1.00070049;USD;4122006 0:00;1.001001001
1.00070049;USD;4132006 0:00;1.00030009
1.00070049;USD;4142006 0:00;1.000900811
1.00020004;USD;4152006 0:00;1
1.00020004;USD;4162006 0:00;1.00070049
1.00020004;USD;4172006 0:00;0.99990001
1.00020004;USD;4182006 0:00;1.00050025
1.000900811;USD;4192006 0:00;1.000900811
1.000900811;USD;4202006 0:00;1.001201442
1.000900811;USD;4212006 0:00;1.00070049
1.00020004;USD;4222006 0:00;1.00020004
1.00020004;USD;4232006 0:00;0.99960016
1.00020004;USD;4242006 0:00;1.000800641
1.00020004;USD;4252006 0:00;0.99980004
1.00070049;USD;4262006 0:00;1.000800641
1.00070049;USD;4272006 0:00;1.00040016
1.00070049;USD;4282006 0:00;1.00070049
1.00020004;USD;4292006 0:00;0.99960016
1.00020004;USD;4302006 0:00;1.00030009
1.00020004;USD;512006 0:00;0.99930049
1.00020004;USD;522006 0:00;1.001001001
1.00070049;USD;532006 0:00;1.00070049
1.00070049;USD;542006 0:00;1.000800641
1.00070049;USD;552006 0:00;1.00040016
1.00020004;USD;562006 0:00;1.000800641
1.00020004;USD;572006 0:00;0.99980004
1.00020004;USD;582006 0:00;1.00030009
1.00020004;USD;592006 0:00;0.99980004
1.00070049;USD;5102006 0:00;1.000800641
1.00070049;USD;5112006 0:00;1.00010001
1.00070049;USD;5122006 0:00;1.001401963
1.00020004;USD;5132006 0:00;1.00010001
1.00020004;USD;5142006 0:00;1.00050025
1.00020004;USD;5152006 0:00;1
1;USD;5162006 0:00;1.00070049
1;USD;5172006 0:00;0.99990001
1;USD;5182006 0:00;1.00010001
1;USD;5192006 0:00;0.99960016
1.00020004;USD;5202006 0:00;1.00020004
1.00020004;USD;5212006 0:00;0.99950025
1.00020004;USD;5222006 0:00;1.000800641
1.00020004;USD;5232006 0:00;0.99960016
1.000900811;USD;5242006 0:00;1.001201442
1.000900811;USD;5252006 0:00;1.00050025
1.000900811;USD;5262006 0:00;1.001301692
1.00020004;USD;5272006 0:00;0.99990001
1.00020004;USD;5282006 0:00;1.001001001
1.00020004;USD;5292006 0:00;0.99960016
1.00020004;USD;5302006 0:00;1.001201442
1.000900811;USD;5312006 0:00;0.99990001
1.000900811;USD;612006 0:00;1.001702895
1.000900811;USD;622006 0:00;1.00030009
1.000900811;USD;632006 0:00;1.001502253
1.00020004;USD;642006 0:00;0.99940036
1.00020004;USD;652006 0:00;1.00030009
1.00020004;USD;662006 0:00;0.99930049
1.00070049;USD;672006 0:00;1.001001001
1.00070049;USD;682006 0:00;1.00040016
1.00070049;USD;692006 0:00;1.001301692
1.00020004;USD;6102006 0:00;0.99990001
1.00020004;USD;6112006 0:00;1.001001001
1.00020004;USD;6122006 0:00;0.99950025
1.00020004;USD;6132006 0:00;1.00030009
1.00070049;USD;6142006 0:00;1.00070049
1.00070049;USD;6152006 0:00;1.001401963
1.00070049;USD;6162006 0:00;1.00050025
1.00020004;USD;6172006 0:00;1.001001001
1.00020004;USD;6182006 0:00;0.99930049
1.00020004;USD;6192006 0:00;1.00020004
1.00020004;USD;6202006 0:00;0.99950025
1.001001001;USD;6212006 0:00;1.001702895
1.001001001;USD;6222006 0:00;1.00050025
1.001001001;USD;6232006 0:00;1.001301692
1.001001001;USD;6242006 0:00;1.00010001
1.00030009;USD;6252006 0:00;1.00050025
1.00030009;USD;6262006 0:00;0.99990001
1.00040016;USD;6272006 0:00;1.001201442
1.000800641;USD;6282006 0:00;1
1.000800641;USD;6292006 0:00;1.001502253
1.000800641;USD;6302006 0:00;1.00050025
1.00020004;USD;712006 0:00;1.00050025
1.00020004;USD;722006 0:00;1.00020004
1.00020004;USD;732006 0:00;1.000900811
1.00020004;USD;742006 0:00;1.00010001
1.00050025;USD;752006 0:00;1.001001001
1.00050025;USD;762006 0:00;0.99980004
1.00050025;USD;772006 0:00;1.001401963
1.00020004;USD;782006 0:00;0.99980004
1.00020004;USD;792006 0:00;1.000800641
1.00040016;USD;7102006 0:00;0.99960016
1.000900811;USD;7112006 0:00;1.001702895
1.000900811;USD;7122006 0:00;1.00050025
1.000900811;USD;7132006 0:00;1.001803246
1.000900811;USD;7142006 0:00;1.00070049
1.00020004;USD;7152006 0:00;1.000800641
1.00020004;USD;7162006 0:00;1
1.00020004;USD;7172006 0:00;1.001001001
1.00020004;USD;7182006 0:00;1
1.00070049;USD;7192006 0:00;1.000800641
1.00070049;USD;7202006 0:00;0.99970009
1.00070049;USD;7212006 0:00;1.001201442
1.00020004;USD;7222006 0:00;0.99970009
1.00020004;USD;7232006 0:00;1.00040016
1.00030009;USD;7242006 0:00;1.00010001
1.00030009;USD;7252006 0:00;1.001301692
1.00030009;USD;7262006 0:00;1.00030009
1.00030009;USD;7272006 0:00;1.001201442
1.00030009;USD;7282006 0:00;0.99960016
1.00030009;USD;7292006 0:00;1.001001001
1.00030009;USD;7302006 0:00;0.99950025
1.00030009;USD;7312006 0:00;1.001301692
1.00040016;USD;812006 0:00;0.99960016
1.001101211;USD;822006 0:00;1.002008008
1.001101211;USD;832006 0:00;1.000800641
1.001101211;USD;842006 0:00;1.001301692
1.00040016;USD;852006 0:00;1.00030009
1.00030009;USD;862006 0:00;1.001301692
1.00030009;USD;872006 0:00;1.00030009
1.00030009;USD;882006 0:00;1.000900811
1.001101211;USD;892006 0:00;1.001001001
1.001101211;USD;8102006 0:00;1.001502253
1.001101211;USD;8112006 0:00;1.00040016
1.001101211;USD;8122006 0:00;1.001903617
1.00030009;USD;8132006 0:00;1.00020004
1.00030009;USD;8142006 0:00;1.000900811
1.001702895;USD;8152006 0:00;1.001502253
1.001702895;USD;8162006 0:00;1.00270731
1.001702895;USD;8172006 0:00;1.001001001
1.001702895;USD;8182006 0:00;1.001803246
1.001702895;USD;8192006 0:00;1.00070049
1.00030009;USD;8202006 0:00;1.000900811
1.00030009;USD;8212006 0:00;1.00020004
1.00020004;USD;8222006 0:00;1.001001001
1.000800641;USD;8232006 0:00;0.99990001
1.000800641;USD;8242006 0:00;1.001001001
1.000800641;USD;8252006 0:00;1.00070049
1.00020004;USD;8262006 0:00;1.00050025
1.00020004;USD;8272006 0:00;0.99960016
1.00020004;USD;8282006 0:00;1.00070049
1.00020004;USD;8292006 0:00;1
1.000900811;USD;8302006 0:00;1.001201442
1.000900811;USD;8312006 0:00;1.00050025
1.000900811;USD;912006 0:00;1.001301692
1.00020004;USD;922006 0:00;0.99930049
1.00020004;USD;932006 0:00;1.00040016
1.00020004;USD;942006 0:00;0.99990001
1.00020004;USD;952006 0:00;1.00040016
1.00050025;USD;962006 0:00;1.00020004
1.00050025;USD;972006 0:00;1.001101211
1.00050025;USD;982006 0:00;1.00010001
1.00020004;USD;992006 0:00;1.00020004
1.00020004;USD;9102006 0:00;0.99960016
1.00020004;USD;9112006 0:00;1.001001001
1.00020004;USD;9122006 0:00;0.99980004
1.00050025;USD;9132006 0:00;1.000900811
1.00050025;USD;9142006 0:00;1.00010001
1.00050025;USD;9152006 0:00;1.001201442
1.00020004;USD;9162006 0:00;0.99940036
1.00010001;USD;9172006 0:00;1.00040016
1.00010001;USD;9182006 0:00;0.99960016
1.00010001;USD;9192006 0:00;1.00020004
1.00050025;USD;9202006 0:00;0.99960016
1.00050025;USD;9212006 0:00;1.001301692
1.00050025;USD;9222006 0:00;1.00020004
1.00010001;USD;9232006 0:00;1.000900811
1.00010001;USD;9242006 0:00;0.99960016
1.00010001;USD;9252006 0:00;1.000800641
1.00010001;USD;9262006 0:00;0.99930049
1.00040016;USD;9272006 0:00;1.000800641
1.00040016;USD;9282006 0:00;0.99960016
1.00040016;USD;9292006 0:00;1.001001001
1.00010001;USD;9302006 0:00;0.99960016
1.00010001;USD;1012006 0:00;1.001001001
1.00010001;USD;1022006 0:00;0.99970009
1.00010001;USD;1032006 0:00;1.00070049
1.00050025;USD;1042006 0:00;0.99980004
1.00050025;USD;1052006 0:00;1.001502253
1.00050025;USD;1062006 0:00;1.00030009
1.00010001;USD;1072006 0:00;1.000800641
1.00010001;USD;1082006 0:00;0.99960016
1.00010001;USD;1092006 0:00;1.000800641
1.00010001;USD;10102006 0:00;0.99990001
1.00040016;USD;10112006 0:00;1.00070049
1.00040016;USD;10122006 0:00;0.99960016
1.00040016;USD;10132006 0:00;1.00050025
1.00010001;USD;10142006 0:00;1
1.00010001;USD;10152006 0:00;1.00020004
1.00010001;USD;10162006 0:00;0.99970009
1.00010001;USD;10172006 0:00;1.00030009
1.00040016;USD;10182006 0:00;1.00020004
1.00040016;USD;10192006 0:00;1.001001001
1.00040016;USD;10202006 0:00;1.00030009
1.00010001;USD;10212006 0:00;1.000800641
1.00010001;USD;10222006 0:00;0.99940036
1.00010001;USD;10232006 0:00;1.000800641
1.00010001;USD;10242006 0:00;0.99970009
1.00040016;USD;10252006 0:00;1.001201442
1.00040016;USD;10262006 0:00;0.99970009
1.00040016;USD;10272006 0:00;1.00070049
1.00010001;USD;10282006 0:00;0.99960016
1.00010001;USD;10292006 0:00;1.00020004
1.00020004;USD;10302006 0:00;0.99980004
1.00010001;USD;10312006 0:00;1.001001001
0.99940036;USD;1112006 0:00;0.998801438
0.99940036;USD;1122006 0:00;0.99950025
0.99940036;USD;1132006 0:00;0.998901209
0.99950025;USD;1142006 0:00;1
1.00010001;USD;1152006 0:00;0.99960016
1.00030009;USD;1162006 0:00;1.00040016
1.00020004;USD;1172006 0:00;0.99960016
1.001001001;USD;1182006 0:00;1.001301692
1.001001001;USD;1192006 0:00;1.000900811
1.001001001;USD;11102006 0:00;1.001803246
1.00020004;USD;11112006 0:00;1.00020004
1.00030009;USD;11122006 0:00;1.000900811
1.00020004;USD;11132006 0:00;0.99990001
1.00040016;USD;11142006 0:00;1.000900811
1.001502253;USD;11152006 0:00;1.00070049
1.001502253;USD;11162006 0:00;1.001702895
1.001401963;USD;11172006 0:00;1.000900811
1.001401963;USD;11182006 0:00;1.002305302
1.00030009;USD;11192006 0:00;0.99940036
1.00040016;USD;11202006 0:00;1.00070049
1.00020004;USD;11212006 0:00;1
1.00050025;USD;11222006 0:00;1.001401963
1.00050025;USD;11232006 0:00;0.99960016
1.00050025;USD;11242006 0:00;1.001201442
1.00020004;USD;11252006 0:00;0.99940036
1.00020004;USD;11262006 0:00;1.000800641
1.001001001;USD;11272006 0:00;1.00070049
1.001001001;USD;11282006 0:00;1.001101211
1.001001001;USD;11292006 0:00;1
1.001001001;USD;11302006 0:00;1.001001001
1.001001001;USD;1212006 0:00;1
1.00030009;USD;1222006 0:00;1.00070049
1.00020004;USD;1232006 0:00;0.99950025
1.00010001;USD;1242006 0:00;1.00050025
1.00020004;USD;1252006 0:00;0.99960016
1.00070049;USD;1262006 0:00;1.000900811
1.00070049;USD;1272006 0:00;1.00040016
1.00070049;USD;1282006 0:00;1.001001001
1.00030009;USD;1292006 0:00;0.99960016
1.00020004;USD;12102006 0:00;1.00070049
1.00020004;USD;12112006 0:00;1.00010001
1.00030009;USD;12122006 0:00;1.001201442
1.00070049;USD;12132006 0:00;1.00040016
1.00070049;USD;12142006 0:00;1.001401963
1.00070049;USD;12152006 0:00;1.00010001
1.00030009;USD;12162006 0:00;1.000800641
1.00030009;USD;12172006 0:00;1
1.00030009;USD;12182006 0:00;1.001301692
1.00030009;USD;12192006 0:00;0.99960016
1.000900811;USD;12202006 0:00;1.001001001
1.000900811;USD;12212006 0:00;0.99990001
1.000900811;USD;12222006 0:00;1.001101211
1.00020004;USD;12232006 0:00;0.99980004
1.00020004;USD;12242006 0:00;1.00040016
1.00020004;USD;12252006 0:00;1
1.00020004;USD;12262006 0:00;1.00050025
1.001001001;USD;12272006 0:00;1
1.001001001;USD;12282006 0:00;1.001001001
1.001001001;USD;12292006 0:00;1.00070049
1.00030009;USD;12302006 0:00;1.001001001
1.00020004;USD;12312006 0:00;1.00020004
1.00020004;USD;112007 0:00;1.001001001
1.00020004;USD;122007 0:00;1.00010001
1.00050025;USD;132007 0:00;1.00070049
1.00050025;USD;142007 0:00;0.99980004
1.00050025;USD;152007 0:00;1.001301692
1.00010001;USD;162007 0:00;1
1.00010001;USD;172007 0:00;1.00020004
1.00010001;USD;182007 0:00;0.99990001
1.00050025;USD;192007 0:00;1.001001001
1.00050025;USD;1102007 0:00;0.99990001
1.00050025;USD;1112007 0:00;1.001502253
1.00050025;USD;1122007 0:00;1.00010001
1.00010001;USD;1132007 0:00;1.00050025
1.00010001;USD;1142007 0:00;0.99960016
1;USD;1152007 0:00;1.000900811
1;USD;1162007 0:00;0.99970009
1.00050025;USD;1172007 0:00;1.000900811
1.00050025;USD;1182007 0:00;0.99970009
1.00050025;USD;1192007 0:00;1.001401963
1.00020004;USD;1202007 0:00;1.00010001
1.00010001;USD;1212007 0:00;1.00020004
1.00010001;USD;1222007 0:00;0.99960016
1.00010001;USD;1232007 0:00;1.00030009
1.00030009;USD;1242007 0:00;1.00030009
1.00030009;USD;1252007 0:00;1.00050025
1.00030009;USD;1262007 0:00;0.99950025
1.00010001;USD;1272007 0:00;1.001001001
1.00010001;USD;1282007 0:00;0.99980004
1.00010001;USD;1292007 0:00;1.000800641
1.00010001;USD;1302007 0:00;0.99960016
1.00050025;USD;1312007 0:00;1.000800641
1.00050025;USD;212007 0:00;0.99980004
1.00050025;USD;222007 0:00;1.000900811
1.00050025;USD;232007 0:00;0.99980004
1.00010001;USD;242007 0:00;1.000900811
1.00020004;USD;252007 0:00;0.99940036
1.00020004;USD;262007 0:00;1.00030009
1.00050025;USD;272007 0:00;1.00050025
1.00050025;USD;282007 0:00;1.001201442
1.00050025;USD;292007 0:00;0.99980004
1.00010001;USD;2102007 0:00;1.00010001
1.00010001;USD;2112007 0:00;0.99960016
1.00010001;USD;2122007 0:00;1.001001001
1.00010001;USD;2132007 0:00;0.99930049
1.00040016;USD;2142007 0:00;1.001001001
1.00040016;USD;2152007 0:00;0.99960016
1.00040016;USD;2162007 0:00;1.000800641
1.00020004;USD;2172007 0:00;0.99950025
1.00030009;USD;2182007 0:00;1.001301692
1.00010001;USD;2192007 0:00;0.99960016
1.00020004;USD;2202007 0:00;1.001101211
1.00040016;USD;2212007 0:00;0.99960016
1.00040016;USD;2222007 0:00;1.00050025
1.00040016;USD;2232007 0:00;0.99960016
1.00040016;USD;2242007 0:00;1.00070049
1.00020004;USD;2252007 0:00;1.00020004
1.00030009;USD;2262007 0:00;1.00050025
1.00050025;USD;2272007 0:00;0.99990001
1.001001001;USD;2282007 0:00;1.001502253
1.001001001;USD;312007 0:00;1.00020004
1.001001001;USD;322007 0:00;1.001502253
1.00030009;USD;332007 0:00;1.00010001
1.00030009;USD;342007 0:00;1.000800641
1.000900811;USD;352007 0:00;1.00020004
1.00040016;USD;362007 0:00;1.001301692
1.001201442;USD;372007 0:00;1.00070049
1.001201442;USD;382007 0:00;1.001702895
1.001201442;USD;392007 0:00;1.00020004
1.00040016;USD;3102007 0:00;1.000900811
1.00040016;USD;3112007 0:00;0.99990001
1.00040016;USD;3122007 0:00;1.001001001
1.00070049;USD;3132007 0:00;0.99990001
1.001502253;USD;3142007 0:00;1.001702895
1.001502253;USD;3152007 0:00;1.001001001
1.001502253;USD;3162007 0:00;1.001702895
1.00030009;USD;3172007 0:00;0.99940036
